Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Segment
216,1,86.9,1,1,2,112
63,1,56.6,3,1,1,311
63,1,24.98,3,1,1,311
19,1,14.99,3,1,1,311
22,1,89.9,3,1,2,312
117,1,37.5,2,1,1,211
139,1,59.9,2,1,2,212
17,1,70.0,3,1,2,312
162,1,147.31,2,1,3,213
114,1,18.9,2,1,1,211
204,1,29.9,1,1,1,111
62,1,55.0,3,1,1,311
9,1,175.0,3,1,3,313
218,1,169.0,1,1,3,113
98,1,44.0,2,1,1,211
164,1,79.0,1,1,2,112
211,1,101.0,1,1,2,112
8,1,34.99,3,1,1,311
85,1,149.97,2,1,3,213
127,1,83.49,2,1,2,212
230,1,49.0,1,1,1,111
188,1,99.9,1,1,2,112
114,1,123.9,2,1,2,212
186,1,41.49,1,1,1,111
218,1,655.0,1,1,3,113
52,1,75.0,3,1,2,312
40,1,52.0,3,1,1,311
124,1,27.75,2,1,1,211
218,1,78.0,1,1,2,112
7,1,9.99,3,1,1,311
35,1,119.85,3,1,2,312
8,1,160.66,3,1,3,313
222,1,54.9,1,1,1,111
91,1,57.89,2,1,2,212
155,1,98.9,2,1,2,212
67,1,80.0,3,1,2,312
61,1,105.0,3,1,2,312
123,1,13.65,2,1,1,211
232,1,109.38,1,1,2,112
85,1,139.98,2,1,3,213
165,1,45.9,1,1,1,111
5,1,100.49,3,1,2,312
37,1,1389.99,3,1,3,313
36,1,39.6,3,1,1,311
195,1,182.32,1,1,3,113
79,1,149.9,3,1,3,313
25,1,19.99,3,1,1,311
165,1,56.99,1,1,1,111
75,1,113.54,3,1,2,312
225,1,59.9,1,1,2,112
177,1,370.0,1,1,3,113
107,1,586.56,2,1,3,213
155,1,320.0,2,1,3,213
67,1,85.0,3,1,2,312
219,1,1069.36,1,1,3,113
20,1,49.9,3,1,1,311
12,1,59.0,3,1,2,312
128,1,91.0,2,1,2,212
99,1,56.9,2,1,1,211
118,1,166.6,2,1,3,213
33,1,57.83,3,1,2,312
197,1,99.99,1,1,2,112
219,1,299.0,1,1,3,113
13,1,179.9,3,1,3,313
53,1,21.5,3,1,1,311
209,1,49.9,1,1,1,111
77,1,99.9,3,1,2,312
79,1,129.0,3,1,3,313
201,1,99.99,1,1,2,112
68,1,22.9,3,1,1,311
54,1,199.9,3,1,3,313
19,1,31.25,3,1,1,311
54,1,289.0,3,1,3,313
10,1,44.989999999999995,3,1,1,311
133,1,119.0,2,1,2,212
198,1,30.0,1,1,1,111
28,1,12.99,3,1,1,311
119,1,79.9,2,1,2,212
166,1,109.9,1,1,2,112
30,1,27.9,3,1,1,311
77,1,103.0,3,1,2,312
149,1,134.9,2,1,3,213
26,1,127.26,3,1,2,312
181,1,116.92,1,1,2,112
53,1,38.62,3,1,1,311
79,1,59.89,3,1,2,312
120,1,24.99,2,1,1,211
117,1,159.99,2,1,3,213
1,1,63.99,3,1,2,312
52,1,49.9,3,1,1,311
30,1,84.49,3,1,2,312
118,1,49.0,2,1,1,211
185,1,24.95,1,1,1,111
230,1,276.9,1,1,3,113
40,1,119.9,3,1,2,312
92,1,79.9,2,1,2,212
238,1,122.99,1,1,2,112
37,1,100.0,3,1,2,312
225,1,49.9,1,1,1,111
184,1,23.2,1,1,1,111
112,1,79.9,2,1,2,212
22,1,60.0,3,1,2,312
100,1,27.9,2,1,1,211
12,1,48.0,3,1,1,311
56,1,12.9,3,1,1,311
66,1,17.99,3,1,1,311
216,1,179.58,1,1,3,113
20,1,196.8,3,1,3,313
151,1,49.9,2,1,1,211
35,1,129.49,3,1,3,313
82,1,137.9,3,1,3,313
153,1,178.99,2,1,3,213
62,1,79.9,3,1,2,312
21,1,169.9,3,1,3,313
199,1,345.5,1,1,3,113
2,1,64.0,3,1,2,312
155,1,239.99,2,1,3,213
142,1,3399.99,2,1,3,213
73,1,140.0,3,1,3,313
29,1,229.99,3,1,3,313
213,1,329.9,1,1,3,113
85,1,53.0,2,1,1,211
216,1,145.0,1,1,3,113
235,1,39.0,1,1,1,111
219,1,69.9,1,1,2,112
27,1,22.0,3,1,1,311
194,1,329.0,1,1,3,113
176,1,77.9,1,1,2,112
161,1,59.99,2,1,2,212
44,1,139.0,3,1,3,313
12,1,125.0,3,1,2,312
127,1,148.0,2,1,3,213
227,1,39.9,1,1,1,111
6,1,19.0,3,1,1,311
169,1,161.7,1,1,3,113
182,1,149.9,1,1,3,113
192,1,108.0,1,1,2,112
115,1,119.0,2,1,2,212
13,1,78.0,3,1,2,312
114,1,18.9,2,1,1,211
104,1,89.9,2,1,2,212
192,1,13.65,1,1,1,111
224,1,668.0,1,1,3,113
149,1,53.9,2,1,1,211
169,1,115.0,1,1,2,112
83,1,55.0,3,1,1,311
118,1,179.9,2,1,3,213
190,1,104.0,1,1,2,112
102,1,89.8,2,1,2,212
67,1,459.0,3,1,3,313
75,1,126.0,3,1,2,312
44,1,49.9,3,1,1,311
106,1,47.9,2,1,1,211
229,1,133.0,1,1,3,113
24,1,52.98,3,1,1,311
119,1,364.98,2,1,3,213
224,1,324.0,1,1,3,113
208,1,64.9,1,1,2,112
105,1,45.9,2,1,1,211
210,1,199.0,1,1,3,113
237,1,115.0,1,1,2,112
165,1,180.0,1,1,3,113
61,1,119.0,3,1,2,312
144,1,69.99,2,1,2,212
173,1,139.8,1,1,3,113
117,1,99.9,2,1,2,212
121,1,39.0,2,1,1,211
232,1,29.99,1,1,1,111
57,1,66.99,3,1,2,312
13,1,150.0,3,1,3,313
161,1,169.78,2,1,3,213
231,1,166.99,1,1,3,113
134,1,47.9,2,1,1,211
98,1,49.9,2,1,1,211
63,1,74.9,3,1,2,312
79,1,29.0,3,1,1,311
57,1,29.99,3,1,1,311
198,1,20.49,1,1,1,111
6,1,128.0,3,1,3,313
8,1,99.99,3,1,2,312
105,1,115.0,2,1,2,212
139,1,44.9,2,1,1,211
2,1,13.59,3,1,1,311
109,1,29.9,2,1,1,211
223,1,79.9,1,1,2,112
189,1,119.9,1,1,2,112
200,1,49.99,1,1,1,111
233,1,89.99,1,1,2,112
132,1,69.9,2,1,2,212
106,1,129.9,2,1,3,213
84,1,99.8,2,1,2,212
44,1,39.9,3,1,1,311
102,1,299.0,2,1,3,213
182,1,39.9,1,1,1,111
224,1,89.9,1,1,2,112
25,1,30.0,3,1,1,311
146,1,199.9,2,1,3,213
214,2,130.9,1,3,3,133
39,1,18.9,3,1,1,311
66,1,459.0,3,1,3,313
41,1,125.2,3,1,2,312
66,1,65.5,3,1,2,312
200,1,38.9,1,1,1,111
174,1,170.5,1,1,3,113
140,1,349.9,2,1,3,213
215,1,199.0,1,1,3,113
226,1,35.9,1,1,1,111
1,1,89.9,3,1,2,312
120,1,180.0,2,1,3,213
35,1,143.7,3,1,3,313
60,1,59.89,3,1,2,312
141,1,49.0,2,1,1,211
109,1,61.980000000000004,2,1,2,212
68,1,816.0,3,1,3,313
216,1,59.98,1,1,2,112
50,1,162.0,3,1,3,313
26,1,34.9,3,1,1,311
120,1,85.0,2,1,2,212
35,1,85.99,3,1,2,312
111,1,59.98,2,1,2,212
19,1,199.0,3,1,3,313
74,1,17.9,3,1,1,311
93,1,498.0,2,1,3,213
23,1,29.9,3,1,1,311
93,1,157.0,2,1,3,213
80,1,110.0,3,1,2,312
205,1,91.8,1,1,2,112
160,1,87.0,2,1,2,212
170,1,144.77,1,1,3,113
0,1,179.0,3,1,3,313
116,1,359.8,2,1,3,213
85,1,24.99,2,1,1,211
153,1,38.9,2,1,1,211
203,1,69.9,1,1,2,112
165,1,69.99,1,1,2,112
129,1,21.8,2,1,1,211
141,1,79.9,2,1,2,212
152,1,149.9,2,1,3,213
36,1,25.9,3,1,1,311
176,1,89.69999999999999,1,1,2,112
38,1,39.0,3,1,1,311
201,1,45.0,1,1,1,111
104,1,139.0,2,1,3,213
234,1,34.0,1,1,1,111
180,1,59.9,1,1,2,112
165,2,148.0,1,3,3,133
65,1,44.99,3,1,1,311
199,1,39.9,1,1,1,111
112,1,29.9,2,1,1,211
189,1,29.9,1,1,1,111
54,1,149.9,3,1,3,313
198,1,21.49,1,1,1,111
77,1,120.0,3,1,2,312
108,1,29.9,2,1,1,211
192,1,44.9,1,1,1,111
225,1,84.99,1,1,2,112
196,1,109.0,1,1,2,112
64,1,38.8,3,1,1,311
114,1,39.0,2,1,1,211
37,1,149.99,3,1,3,313
196,1,215.0,1,1,3,113
207,1,49.9,1,1,1,111
177,1,115.0,1,1,2,112
133,1,59.99,2,1,2,212
45,1,43.89,3,1,1,311
122,1,64.9,2,1,2,212
174,1,75.99,1,1,2,112
34,1,170.0,3,1,3,313
197,1,260.0,1,1,3,113
104,1,299.0,2,1,3,213
201,1,99.0,1,1,2,112
91,1,499.9,2,1,3,213
17,1,29.99,3,1,1,311
159,1,23.7,2,1,1,211
59,1,119.0,3,1,2,312
127,1,114.99,2,1,2,212
188,1,140.0,1,1,3,113
114,1,55.0,2,1,1,211
209,1,44.9,1,1,1,111
39,1,71.98,3,1,2,312
99,2,79.98,2,3,2,232
173,1,210.0,1,1,3,113
212,1,129.0,1,1,3,113
11,1,199.99,3,1,3,313
134,1,1558.0,2,1,3,213
149,1,95.9,2,1,2,212
216,1,179.99,1,1,3,113
52,1,38.9,3,1,1,311
35,1,105.0,3,1,2,312
183,2,31.24,1,3,1,131
28,1,418.8,3,1,3,313
106,1,189.99,2,1,3,213
15,1,46.9,3,1,1,311
184,1,53.9,1,1,1,111
132,1,119.9,2,1,2,212
100,1,105.0,2,1,2,212
23,2,228.9,3,3,3,333
159,1,60.99,2,1,2,212
105,1,95.4,2,1,2,212
134,1,78.0,2,1,2,212
170,1,180.0,1,1,3,113
224,1,48.9,1,1,1,111
13,1,55.8,3,1,1,311
105,1,29.9,2,1,1,211
77,1,99.0,3,1,2,312
96,1,200.0,2,1,3,213
124,1,109.9,2,1,2,212
127,1,80.0,2,1,2,212
45,1,599.0,3,1,3,313
174,1,50.0,1,1,1,111
234,1,40.9,1,1,1,111
66,1,598.97,3,1,3,313
37,1,247.99,3,1,3,313
28,1,59.99,3,1,2,312
183,1,107.8,1,1,2,112
172,1,89.9,1,1,2,112
21,1,49.9,3,1,1,311
122,1,53.9,2,1,1,211
21,1,129.9,3,1,3,313
162,1,59.0,2,1,2,212
202,1,59.9,1,1,2,112
180,1,177.65,1,1,3,113
217,1,32.0,1,1,1,111
20,1,29.89,3,1,1,311
174,1,59.9,1,1,2,112
178,1,71.5,1,1,2,112
157,1,368.9,2,1,3,213
37,1,44.99,3,1,1,311
115,1,99.9,2,1,2,212
72,1,90.0,3,1,2,312
222,1,79.0,1,1,2,112
133,1,119.99,2,1,2,212
45,1,79.8,3,1,2,312
188,1,82.8,1,1,2,112
37,1,14.9,3,1,1,311
5,1,139.0,3,1,3,313
134,1,34.9,2,1,1,211
114,1,27.99,2,1,1,211
21,1,49.9,3,1,1,311
150,1,25.9,2,1,1,211
105,1,99.99,2,1,2,212
227,1,129.99,1,1,3,113
21,1,129.89,3,1,3,313
127,1,29.99,2,1,1,211
173,1,410.0,1,1,3,113
42,1,19.99,3,1,1,311
98,1,158.9,2,1,3,213
172,1,49.9,1,1,1,111
20,1,59.9,3,1,2,312
225,1,19.9,1,1,1,111
7,1,99.99,3,1,2,312
73,1,47.9,3,1,1,311
22,1,119.9,3,1,2,312
189,1,429.9,1,1,3,113
117,1,23.99,2,1,1,211
121,1,143.0,2,1,3,213
230,1,104.9,1,1,2,112
57,1,63.98,3,1,2,312
97,1,13.77,2,1,1,211
31,1,44.9,3,1,1,311
190,1,45.36,1,1,1,111
86,1,77.1,2,1,2,212
209,1,69.9,1,1,2,112
235,1,90.0,1,1,2,112
68,1,125.25,3,1,2,312
87,1,34.99,2,1,1,211
75,1,367.0,3,1,3,313
47,1,199.9,3,1,3,313
123,1,39.9,2,1,1,211
201,1,299.9,1,1,3,113
42,1,183.0,3,1,3,313
120,1,169.9,2,1,3,213
62,1,228.0,3,1,3,313
15,1,37.6,3,1,1,311
74,1,35.6,3,1,1,311
198,1,325.0,1,1,3,113
103,1,989.0,2,1,3,213
40,1,319.8,3,1,3,313
152,1,24.99,2,1,1,211
124,1,44.9,2,1,1,211
158,1,28.99,2,1,1,211
175,1,70.0,1,1,2,112
47,1,93.0,3,1,2,312
15,1,189.0,3,1,3,313
70,1,32.9,3,1,1,311
123,1,112.99,2,1,2,212
192,1,35.0,1,1,1,111
77,1,129.0,3,1,3,313
56,1,124.89,3,1,2,312
166,1,93.5,1,1,2,112
195,1,419.0,1,1,3,113
35,1,48.9,3,1,1,311
114,1,145.0,2,1,3,213
179,1,74.9,1,1,2,112
151,1,186.97,2,1,3,213
155,1,98.9,2,1,2,212
236,1,92.0,1,1,2,112
220,1,40.8,1,1,1,111
16,1,98.0,3,1,2,312
213,1,187.9,1,1,3,113
71,1,268.9,3,1,3,313
55,1,315.79999999999995,3,1,3,313
63,1,124.9,3,1,2,312
78,1,289.99,3,1,3,313
185,1,149.99,1,1,3,113
71,1,183.75,3,1,3,313
219,1,58.99,1,1,2,112
219,1,15.0,1,1,1,111
47,1,122.99,3,1,2,312
236,1,69.9,1,1,2,112
142,1,520.0,2,1,3,213
33,1,56.99,3,1,1,311
186,1,129.0,1,1,3,113
23,1,212.0,3,1,3,313
191,1,19.9,1,1,1,111
236,1,225.0,1,1,3,113
83,1,18.0,3,1,1,311
191,1,44.9,1,1,1,111
201,1,79.0,1,1,2,112
104,1,17.9,2,1,1,211
54,1,530.0,3,1,3,313
155,1,15.99,2,1,1,211
231,1,45.95,1,1,1,111
100,1,19.99,2,1,1,211
232,1,47.49,1,1,1,111
48,1,199.9,3,1,3,313
182,1,44.9,1,1,1,111
103,1,191.0,2,1,3,213
30,1,39.0,3,1,1,311
138,1,119.0,2,1,2,212
181,1,89.69999999999999,1,1,2,112
215,1,39.8,1,1,1,111
125,1,125.8,2,1,2,212
54,1,269.9,3,1,3,313
107,1,69.9,2,1,2,212
99,1,139.9,2,1,3,213
198,1,29.9,1,1,1,111
181,2,300.0,1,3,3,133
147,1,219.98,2,1,3,213
118,1,169.0,2,1,3,213
135,1,120.0,2,1,2,212
53,1,88.9,3,1,2,312
87,1,76.0,2,1,2,212
132,1,428.0,2,1,3,213
58,1,249.0,3,1,3,313
170,1,14.9,1,1,1,111
234,1,221.99,1,1,3,113
81,1,27.9,3,1,1,311
180,1,41.9,1,1,1,111
195,1,29.99,1,1,1,111
167,1,637.3,1,1,3,113
228,1,23.99,1,1,1,111
165,1,48.9,1,1,1,111
144,1,53.9,2,1,1,211
42,1,25.9,3,1,1,311
24,1,32.0,3,1,1,311
154,1,20.3,2,1,1,211
66,1,35.9,3,1,1,311
187,1,878.0,1,1,3,113
36,1,38.0,3,1,1,311
20,1,14.9,3,1,1,311
199,1,94.6,1,1,2,112
185,1,125.0,1,1,2,112
106,1,58.9,2,1,2,212
186,1,25.9,1,1,1,111
197,2,149.9,1,3,3,133
30,1,39.9,3,1,1,311
212,1,99.9,1,1,2,112
34,1,59.49,3,1,2,312
68,2,128.0,3,3,3,333
147,1,89.36,2,1,2,212
82,1,104.9,3,1,2,312
202,1,69.9,1,1,2,112
195,1,104.0,1,1,2,112
153,1,99.9,2,1,2,212
125,1,550.0,2,1,3,213
127,1,202.0,2,1,3,213
231,1,1199.9,1,1,3,113
38,1,169.85000000000002,3,1,3,313
146,1,94.35,2,1,2,212
104,1,124.9,2,1,2,212
78,1,159.8,3,1,3,313
100,1,89.9,2,1,2,212
19,1,138.6,3,1,3,313
8,1,119.0,3,1,2,312
75,1,77.69999999999999,3,1,2,312
185,1,119.8,1,1,2,112
234,1,144.99,1,1,3,113
228,1,489.9,1,1,3,113
6,1,41.99,3,1,1,311
221,1,299.0,1,1,3,113
6,1,139.0,3,1,3,313
202,1,109.9,1,1,2,112
78,1,180.0,3,1,3,313
165,1,87.9,1,1,2,112
86,1,940.0,2,1,3,213
158,1,68.8,2,1,2,212
224,1,39.9,1,1,1,111
232,1,310.0,1,1,3,113
68,1,349.0,3,1,3,313
33,1,59.5,3,1,2,312
6,1,49.9,3,1,1,311
141,1,99.8,2,1,2,212
66,1,265.0,3,1,3,313
155,1,258.0,2,1,3,213
131,1,25.0,2,1,1,211
155,1,42.49,2,1,1,211
180,1,281.2,1,1,3,113
5,1,32.99,3,1,1,311
105,1,105.0,2,1,2,212
79,1,69.9,3,1,2,312
100,1,29.99,2,1,1,211
194,1,28.7,1,1,1,111
227,1,21.9,1,1,1,111
118,1,70.0,2,1,2,212
107,1,64.99,2,1,2,212
13,1,45.89,3,1,1,311
89,1,37.99,2,1,1,211
151,1,40.0,2,1,1,211
78,1,72.99,3,1,2,312
157,1,98.9,2,1,2,212
170,1,69.9,1,1,2,112
226,1,49.95,1,1,1,111
225,1,259.9,1,1,3,113
128,1,369.0,2,1,3,213
29,1,120.0,3,1,2,312
56,1,69.5,3,1,2,312
102,1,279.99,2,1,3,213
177,1,148.9,1,1,3,113
162,1,131.6,2,1,3,213
104,1,19.99,2,1,1,211
106,1,79.9,2,1,2,212
110,1,72.0,2,1,2,212
132,1,640.0,2,1,3,213
208,1,39.99,1,1,1,111
51,1,29.99,3,1,1,311
62,1,9.99,3,1,1,311
85,1,64.99,2,1,2,212
232,1,119.99,1,1,2,112
207,1,45.9,1,1,1,111
142,1,119.0,2,1,2,212
144,1,239.99,2,1,3,213
23,1,79.99,3,1,2,312
186,1,48.9,1,1,1,111
92,1,1015.0,2,1,3,213
105,1,63.0,2,1,2,212
124,1,39.0,2,1,1,211
189,1,69.9,1,1,2,112
217,1,98.9,1,1,2,112
226,1,49.9,1,1,1,111
34,1,95.0,3,1,2,312
27,1,679.0,3,1,3,313
99,1,49.9,2,1,1,211
39,1,79.99,3,1,2,312
150,1,179.8,2,1,3,213
12,1,39.0,3,1,1,311
192,1,85.9,1,1,2,112
226,1,199.89,1,1,3,113
168,1,35.9,1,1,1,111
238,1,69.9,1,1,2,112
194,1,319.0,1,1,3,113
27,1,49.99,3,1,1,311
122,1,199.0,2,1,3,213
202,1,15.9,1,1,1,111
112,1,10.37,2,1,1,211
108,1,41.99,2,1,1,211
149,1,279.8,2,1,3,213
9,1,99.0,3,1,2,312
230,1,22.81,1,1,1,111
199,1,49.0,1,1,1,111
48,1,34.9,3,1,1,311
33,1,78.0,3,1,2,312
20,1,65.0,3,1,2,312
175,1,115.0,1,1,2,112
233,1,29.9,1,1,1,111
84,1,790.0,2,1,3,213
75,1,39.99,3,1,1,311
44,1,55.0,3,1,1,311
147,1,158.0,2,1,3,213
99,1,39.9,2,1,1,211
155,1,195.0,2,1,3,213
12,1,69.0,3,1,2,312
93,1,107.9,2,1,2,212
85,1,39.99,2,1,1,211
190,1,149.9,1,1,3,113
109,1,129.0,2,1,3,213
207,1,79.9,1,1,2,112
106,1,129.0,2,1,3,213
237,1,349.9,1,1,3,113
231,1,29.5,1,1,1,111
103,1,78.0,2,1,2,212
21,1,148.9,3,1,3,313
174,1,144.8,1,1,3,113
114,1,99.9,2,1,2,212
234,1,49.9,1,1,1,111
224,1,15.55,1,1,1,111
21,1,23.99,3,1,1,311
11,1,89.0,3,1,2,312
159,1,35.89,2,1,1,211
210,1,52.98,1,1,1,111
92,1,139.0,2,1,3,213
35,1,31.98,3,1,1,311
91,1,148.5,2,1,3,213
127,1,12.0,2,1,1,211
120,1,49.99,2,1,1,211
126,1,99.0,2,1,2,212
222,1,149.0,1,1,3,113
140,2,599.7,2,3,3,233
205,1,31.9,1,1,1,111
135,1,63.99,2,1,2,212
232,1,410.0,1,1,3,113
196,1,79.9,1,1,2,112
186,1,74.99,1,1,2,112
100,1,43.0,2,1,1,211
108,1,134.9,2,1,3,213
19,1,58.59,3,1,2,312
236,1,92.0,1,1,2,112
23,1,181.5,3,1,3,313
24,1,199.9,3,1,3,313
97,1,29.0,2,1,1,211
121,1,198.0,2,1,3,213
92,1,49.49,2,1,1,211
28,1,52.9,3,1,1,311
227,1,41.9,1,1,1,111
216,1,120.0,1,1,2,112
62,1,70.0,3,1,2,312
229,1,69.9,1,1,2,112
24,1,115.9,3,1,2,312
26,1,29.99,3,1,1,311
63,1,37.9,3,1,1,311
111,1,27.9,2,1,1,211
71,1,89.9,3,1,2,312
55,1,55.0,3,1,1,311
144,1,1183.99,2,1,3,213
161,1,238.0,2,1,3,213
222,1,27.3,1,1,1,111
115,1,159.99,2,1,3,213
10,1,69.9,3,1,2,312
145,1,64.9,2,1,2,212
133,1,114.9,2,1,2,212
94,1,19.9,2,1,1,211
177,1,54.49,1,1,1,111
96,1,74.9,2,1,2,212
36,1,48.99,3,1,1,311
94,1,21.2,2,1,1,211
154,1,83.49,2,1,2,212
230,1,99.49,1,1,2,112
18,1,42.89,3,1,1,311
226,1,39.99,1,1,1,111
184,1,27.3,1,1,1,111
174,1,125.8,1,1,2,112
127,1,89.9,2,1,2,212
172,1,219.9,1,1,3,113
179,1,29.9,1,1,1,111
34,1,199.0,3,1,3,313
59,1,55.0,3,1,1,311
41,1,22.0,3,1,1,311
197,1,29.99,1,1,1,111
89,1,79.99,2,1,2,212
90,1,20.0,2,1,1,211
219,1,120.0,1,1,2,112
163,1,169.99,2,1,3,213
189,1,29.9,1,1,1,111
73,1,78.0,3,1,2,312
155,1,23.99,2,1,1,211
69,1,171.8,3,1,3,313
28,1,229.0,3,1,3,313
107,1,56.1,2,1,1,211
175,1,19.9,1,1,1,111
13,1,99.98,3,1,2,312
229,1,29.5,1,1,1,111
199,1,97.9,1,1,2,112
225,1,510.0,1,1,3,113
66,1,114.9,3,1,2,312
135,1,39.89,2,1,1,211
26,1,25.89,3,1,1,311
27,1,499.99,3,1,3,313
134,1,82.99,2,1,2,212
203,1,124.9,1,1,2,112
119,1,45.0,2,1,1,211
156,1,410.0,2,1,3,213
112,1,103.9,2,1,2,212
215,1,58.9,1,1,2,112
38,1,269.0,3,1,3,313
108,1,129.0,2,1,3,213
34,1,72.9,3,1,2,312
113,1,97.9,2,1,2,212
10,1,134.9,3,1,3,313
67,1,119.9,3,1,2,312
30,1,527.9,3,1,3,313
211,1,99.9,1,1,2,112
7,1,56.99,3,1,1,311
211,1,25.0,1,1,1,111
105,1,47.99,2,1,1,211
201,1,80.9,1,1,2,112
24,1,45.0,3,1,1,311
15,1,69.0,3,1,2,312
64,1,120.0,3,1,2,312
109,1,169.99,2,1,3,213
211,1,254.70000000000002,1,1,3,113
27,1,30.0,3,1,1,311
167,1,136.99,1,1,3,113
181,1,269.0,1,1,3,113
29,1,142.9,3,1,3,313
124,1,780.0,2,1,3,213
156,1,19.99,2,1,1,211
160,1,69.9,2,1,2,212
133,1,111.6,2,1,2,212
195,1,72.0,1,1,2,112
96,1,199.0,2,1,3,213
63,1,149.9,3,1,3,313
147,1,204.0,2,1,3,213
183,1,120.0,1,1,2,112
73,1,229.99,3,1,3,313
119,2,87.8,2,3,2,232
119,1,102.0,2,1,2,212
51,1,59.99,3,1,2,312
184,1,45.0,1,1,1,111
85,1,24.99,2,1,1,211
85,1,149.99,2,1,3,213
235,1,166.99,1,1,3,113
27,1,64.0,3,1,2,312
26,1,169.9,3,1,3,313
175,1,145.9,1,1,3,113
162,1,29.9,2,1,1,211
148,1,1670.0,2,1,3,213
29,1,59.99,3,1,2,312
44,1,169.9,3,1,3,313
233,1,129.0,1,1,3,113
118,1,119.99,2,1,2,212
59,1,154.0,3,1,3,313
35,1,229.0,3,1,3,313
183,1,48.9,1,1,1,111
103,1,79.9,2,1,2,212
64,1,39.9,3,1,1,311
150,1,35.0,2,1,1,211
167,1,92.9,1,1,2,112
176,1,27.9,1,1,1,111
175,1,109.9,1,1,2,112
37,1,61.98,3,1,2,312
134,1,230.0,2,1,3,213
136,1,115.0,2,1,2,212
37,1,91.9,3,1,2,312
148,1,26.0,2,1,1,211
226,1,129.0,1,1,3,113
131,1,145.9,2,1,3,213
168,1,173.0,1,1,3,113
98,2,289.8,2,3,3,233
148,1,934.0,2,1,3,213
164,1,429.9,1,1,3,113
117,1,64.99,2,1,2,212
206,1,27.9,1,1,1,111
165,1,59.9,1,1,2,112
14,1,119.0,3,1,2,312
239,1,499.0,1,1,3,113
125,1,480.0,2,1,3,213
82,2,158.8,3,3,3,333
190,1,134.9,1,1,3,113
42,1,159.8,3,1,3,313
98,1,169.9,2,1,3,213
166,1,35.0,1,1,1,111
119,1,55.0,2,1,1,211
218,1,248.9,1,1,3,113
16,1,95.0,3,1,2,312
231,1,29.9,1,1,1,111
184,1,48.9,1,1,1,111
183,1,99.0,1,1,2,112
192,1,750.0,1,1,3,113
166,1,968.8,1,1,3,113
25,1,118.0,3,1,2,312
148,1,550.0,2,1,3,213
227,1,150.0,1,1,3,113
177,1,39.9,1,1,1,111
133,1,54.85,2,1,1,211
94,1,249.9,2,1,3,213
183,1,139.0,1,1,3,113
155,1,379.96,2,1,3,213
55,1,112.9,3,1,2,312
20,1,49.0,3,1,1,311
53,1,148.0,3,1,3,313
156,1,29.0,2,1,1,211
203,1,120.0,1,1,2,112
51,1,23.99,3,1,1,311
176,1,116.92,1,1,2,112
56,1,514.9,3,1,3,313
107,1,29.99,2,1,1,211
210,1,73.5,1,1,2,112
58,1,69.9,3,1,2,312
220,1,89.9,1,1,2,112
222,1,31.9,1,1,1,111
12,1,245.0,3,1,3,313
178,1,76.0,1,1,2,112
195,1,57.0,1,1,1,111
4,1,88.0,3,1,2,312
126,1,169.9,2,1,3,213
86,1,119.0,2,1,2,212
7,1,34.39,3,1,1,311
153,1,159.96,2,1,3,213
24,1,25.99,3,1,1,311
28,1,89.9,3,1,2,312
141,1,47.9,2,1,1,211
19,1,49.98,3,1,1,311
1,1,62.0,3,1,2,312
18,1,105.2,3,1,2,312
112,1,149.9,2,1,3,213
212,1,47.49,1,1,1,111
72,1,122.99,3,1,2,312
44,1,155.97,3,1,3,313
133,1,30.3,2,1,1,211
223,1,181.0,1,1,3,113
40,1,17.42,3,1,1,311
113,1,100.0,2,1,2,212
64,1,167.0,3,1,3,313
186,1,146.7,1,1,3,113
105,1,99.98,2,1,2,212
186,1,78.0,1,1,2,112
182,1,39.9,1,1,1,111
200,1,54.99,1,1,1,111
123,1,2070.0,2,1,3,213
175,1,19.0,1,1,1,111
63,1,34.9,3,1,1,311
81,1,99.99,3,1,2,312
28,1,49.9,3,1,1,311
215,1,32.9,1,1,1,111
191,1,50.0,1,1,1,111
85,1,539.89,2,1,3,213
112,1,120.0,2,1,2,212
138,1,24.99,2,1,1,211
127,2,278.8,2,3,3,233
7,1,112.99,3,1,2,312
106,1,185.9,2,1,3,213
60,1,26.9,3,1,1,311
232,1,45.9,1,1,1,111
15,1,39.9,3,1,1,311
139,1,99.9,2,1,2,212
224,1,339.98,1,1,3,113
26,1,29.0,3,1,1,311
205,1,19.9,1,1,1,111
161,1,50.0,2,1,1,211
177,1,79.0,1,1,2,112
135,1,42.99,2,1,1,211
136,1,65.99,2,1,2,212
219,1,39.9,1,1,1,111
228,1,58.0,1,1,2,112
193,1,59.9,1,1,2,112
89,1,349.97,2,1,3,213
87,1,78.0,2,1,2,212
12,1,57.4,3,1,1,311
6,1,12.99,3,1,1,311
162,1,119.0,2,1,2,212
98,1,100.0,2,1,2,212
14,1,119.0,3,1,2,312
164,1,129.95,1,1,3,113
189,1,150.0,1,1,3,113
134,1,39.99,2,1,1,211
186,1,122.99,1,1,2,112
160,1,129.0,2,1,3,213
136,1,119.0,2,1,2,212
154,1,329.9,2,1,3,213
193,1,28.0,1,1,1,111
63,1,83.8,3,1,2,312
9,1,269.9,3,1,3,313
25,1,80.5,3,1,2,312
205,1,53.4,1,1,1,111
205,1,22.0,1,1,1,111
43,1,149.0,3,1,3,313
114,2,183.8,2,3,3,233
39,1,22.32,3,1,1,311
38,1,150.0,3,1,3,313
78,1,118.9,3,1,2,312
